"Time(s)","Humidity","Temperature","Light","IR Temperature","Noise"
1575145252275,40.5,34.4,0,29.93,45
1575145252321,40.5,34.4,0,29.93,45
1575145252645,40.5,34.42,0,39.96,46
1575145253442,40.5,34.39,0,39.96,45
1575145254246,40.5,34.42,0,29.99,45
1575145255060,40.5,34.41,0,40.4,45
1575145255862,40.5,34.4,0,29.93,45
1575145256670,40.5,34.4,0,40.03,45
1575145257479,40.5,34.39,0,29.93,46
1575145258282,40.5,34.42,0,40.33,46
1575145259079,40.5,34.42,0,29.99,45
1575145259899,40.5,34.42,0,40.03,46
1575145260698,40.5,34.41,0,29.71,45
1575145261503,40.5,34.42,0,29.93,45
1575145262314,40.5,34.42,0,29.93,46
1575145263122,40.5,34.41,0,29.76,46
1575145263931,40.5,34.42,0,29.99,45
1575145264936,40.5,34.43,0,29.93,46
1575145265747,40.5,34.42,0,40.18,45
1575145266551,40.5,34.43,0,40.03,46
1575145267390,40.5,34.43,0,29.99,46
1575145268163,40.5,34.43,0,40.25,45
1575145268966,40.5,34.42,0,29.93,46
1575145269781,40.5,34.42,0,40.1,46
1575145270594,40.5,34.44,0,40.18,45
1575145271400,40.5,34.44,0,40.1,45
1575145272194,40.5,34.46,0,29.99,46
1575145273004,40.5,34.44,0,29.93,46
1575145273796,40.5,34.44,0,40.1,45
1575145274657,40.5,34.44,0,29.87,46
1575145275466,40.5,34.44,0,40.03,46
1575145276283,40.5,34.43,0,40.25,46
1575145277083,40.5,34.44,0,29.93,46
1575145277882,40.5,34.43,0,39.96,46
1575145278689,40.5,34.43,0,40.03,45
1575145279499,40.5,34.46,0,40.33,46
1575145280310,40.5,34.46,0,40.47,47
1575145281115,40.5,34.44,0,40.1,46
1575145281923,40.5,34.45,0,29.93,47
1575145282738,40.5,34.46,0,29.76,46
1575145283547,40.5,34.44,0,40.4,47
1575145284347,40.5,34.46,0,40.18,47
1575145285147,40.5,34.45,0,40.33,46
1575145286283,40.5,34.47,0,40.47,47
1575145286996,40.5,34.46,0,40.55,47
1575145287043,40.5,34.46,0,40.55,47
1575145287696,40.5,34.47,0,40.47,47
1575145288705,40.5,34.47,0,40.47,47
1575145289391,40.5,34.47,0,40.1,47
1575145290205,40.5,34.47,0,40.4,47
1575145291000,40.5,34.46,0,40.4,47
1575145291808,40.5,34.49,0,40.84,47
1575145292614,40.5,34.47,0,40.62,47
1575145293417,40.5,34.47,0,40.18,47
1575145294226,40.5,34.47,0,40.62,47
1575145295033,40.5,34.47,0,40.4,48
1575145295836,40.5,34.48,0,40.4,48
1575145296647,40.5,34.47,0,40.4,48
1575145297452,40.5,34.47,0,40.55,48
1575145298261,40.5,34.47,0,40.4,48
1575145299072,40.5,34.49,0,40.25,48
1575145299873,40.5,34.47,0,40.55,48
1575145300684,40.5,34.51,0,29.99,48
1575145301483,40.5,34.48,0,40.18,48
1575145302289,40.5,34.48,0,39.96,48
1575145303085,40.5,34.51,0,40.33,48
1575145304093,40.5,34.49,0,40.25,48
1575145304903,40.5,34.48,0,40.33,48
1575145305532,40.5,34.49,0,40.7,48
1575145306518,40.5,34.49,0,40.33,48
1575145307320,40.5,34.49,0,40.47,49
1575145308130,40.5,34.51,0,40.47,49
1575145308989,40.5,34.51,0,40.1,49
1575145309760,40.5,34.51,0,40.4,49
1575145310547,40.5,34.49,0,40.47,49
1575145311353,40.5,34.52,0,40.62,49
1575145312176,40.5,34.52,0,40.33,49
1575145312967,40.5,34.52,0,40.84,49
1575145313767,40.5,34.52,0,40.33,50
1575145314571,40.5,34.52,0,40.18,49
1575145315377,40.5,34.52,0,40.33,50
1575145316172,40.5,34.48,0,40.25,50
1575145316984,40.5,34.51,0,40.7,49
1575145317785,40.5,34.53,0,40.84,50
1575145318587,40.5,34.52,0,40.25,49
1575145319595,40.5,34.54,0,40.55,50
1575145320386,40.5,34.52,0,40.33,49
1575145321196,40.5,34.53,0,40.55,50
1575145322002,40.5,34.51,0,40.4,50
1575145322804,40.5,34.53,0,40.4,50
1575145323606,40.5,34.54,0,40.62,50
1575145324415,40.5,34.51,0,40.33,50
1575145325823,40.5,34.52,0,40.55,50
1575145325872,40.5,34.52,0,40.55,50
1575145325921,40.5,34.52,0,40.55,50
1575145325971,40.5,34.52,0,40.55,50
1575145326047,40.5,34.54,0,40.47,51
1575145326837,40.5,34.53,0,40.25,50
1575145327643,40.5,34.57,0,40.7,50
1575145328447,40.5,34.55,0,39.96,50
1575145329257,40.5,34.55,0,40.62,50
1575145330073,40.5,34.53,0,40.4,50
1575145330874,40.5,34.54,0,40.4,50
1575145331674,40.5,34.54,0,40.55,50
1575145332481,40.5,34.55,0,40.4,50
1575145333289,40.5,34.55,0,40.18,50
1575145334098,40.5,34.52,0,40.18,50
1575145334924,40.5,34.54,0,40.1,50
1575145335722,40.5,34.55,0,40.4,50
1575145336729,40.5,34.56,0,40.7,50
1575145337529,40.5,34.55,0,40.33,50
1575145338342,40.5,34.54,0,40.7,50
1575145339150,40.5,34.55,0,40.18,50
1575145339959,40.5,34.54,0,40.55,50
1575145340778,40.5,34.55,0,40.18,50
1575145341586,40.5,34.56,0,40.1,50
1575145342401,40.5,34.57,0,40.47,50
1575145343209,40.5,34.57,0,40.33,51
1575145344152,40.5,34.56,0,40.84,50
1575145344841,40.5,34.54,0,39.96,50
1575145345653,40.5,34.57,0,39.96,49
1575145346465,40.5,34.58,0,29.99,50
1575145347357,40.5,34.57,0,40.33,50
1575145348074,40.5,34.56,0,40.55,50
1575145348884,40.5,34.56,0,40.55,50
1575145349696,40.5,34.56,0,40.03,50
1575145350624,40.5,34.56,0,40.55,50
1575145351306,40.5,34.55,0,40.4,50
