"Time(s)","Humidity","Temperature","Light","IR Temperature","Noise"
1575042932073,37,40.58,35,16.64,59
1575042933019,37,40.61,33,16.53,51
1575042933696,37,40.58,34,16.31,60
1575042934537,37,40.57,35,16.92,68
1575042935371,37,40.58,34,16.81,59
1575042936036,37,40.54,34,17.03,64
1575042937083,37,40.57,34,16.7,52
1575042937739,37,40.55,35,16.59,72
1575042938545,37,40.58,35,16.81,63
1575042939356,37,40.55,37,16.53,65
1575042940298,37,40.57,36,16.59,57
1575042940979,37,40.55,36,16.86,49
1575042941775,37,40.55,36,16.7,47
1575042942590,37,40.53,35,16.53,47
1575042943545,37,40.53,36,16.47,59
1575042944202,37,40.54,36,17.03,47
1575042945008,37,40.54,35,16.81,47
1575042945824,37,40.54,35,16.81,49
1575042946706,37,40.52,35,16.59,59
1575042947628,37,40.53,37,17.09,65
1575042948446,37,40.51,36,16.75,54
1575042949251,37,40.54,36,16.75,56
1575042949900,37,40.53,36,16.81,47
1575042950872,37,40.53,36,16.7,48
1575042951690,37,40.52,36,16.64,58
1575042952479,37,40.51,36,16.31,64
1575042953291,37,40.52,37,16.86,47
1575042954086,37,40.32,36,16.47,47
1575042954892,37,40.51,37,16.92,60
1575042955700,37,40.51,36,16.42,55
1575042956508,37,40.51,37,16.97,48
1575042957312,37,40.52,36,16.59,55
1575042958125,37,40.49,36,16.75,50
1575042958929,37,40.49,36,16.81,60
1575042959725,37,40.49,36,16.42,58
1575042960543,37,40.51,36,16.31,59
1575042961344,37,40.49,36,16.75,49
1575042962160,37,40.48,37,16.75,67
1575042962967,37,40.49,37,16.92,54
1575042963797,37,40.48,36,16.81,52
1575042964576,37,40.49,36,16.92,57
1575042965390,37,40.49,36,16.59,49
1575042966397,37,40.47,36,17.03,49
1575042967211,37,40.47,36,16.59,47
1575042968026,37,40.47,35,16.81,49
1575042968828,37,40.47,35,16.81,47
1575042969632,37,40.47,36,16.7,48
1575042970459,37,40.46,36,16.81,57
1575042971247,37,40.45,36,16.53,51
1575042972064,37,40.47,37,16.36,54
1575042972857,37,40.47,36,16.86,46
1575042973668,37,40.47,35,16.92,47
1575042974461,37,40.46,36,16.86,46
1575042975273,37,40.46,36,16.86,47
1575042976080,37,40.43,36,16.42,48
1575042976894,37,40.43,36,16.53,47
1575042977792,37,40.46,36,16.53,53
1575042978507,37,40.46,36,16.86,54
1575042979310,37,40.46,36,16.75,47
1575042980120,37,40.44,36,16.59,60
1575042980928,37,40.43,36,16.64,50
1575042981760,37,40.44,36,16.75,47
1575042982559,37,40.44,36,16.92,46
1575042983362,37,40.44,36,16.97,48
1575042984173,37,40.43,36,16.86,47
1575042984976,37,40.43,36,16.14,55
1575042985788,37,40.43,36,16.42,57
1575042986791,37,40.42,36,16.7,57
1575042987571,37,40.42,36,16.86,49
1575042988439,37,40.42,36,16.36,47
1575042989260,37,40.4,36,16.75,47
1575042989871,37,40.42,36,16.64,56
1575042990728,37,40.42,36,16.64,48
1575042991678,37,40.39,36,16.92,48
1575042992483,37,40.43,37,16.86,47
1575042993289,37,40.4,36,16.7,47
1575042994098,37,40.43,36,16.42,47
1575042994894,37,40.4,36,16.47,46
1575042995717,37,40.4,37,16.42,59
1575042996513,37,40.4,36,16.75,48
1575042997326,37,40.39,36,16.64,47
1575042998156,37,40.4,36,16.7,53
1575042998942,37,40.38,36,16.2,48
1575042999760,37,40.39,36,16.47,54
1575043000574,37,40.37,36,16.42,64
1575043001378,37,40.4,36,16.64,52
1575043002188,37,40.39,36,16.64,47
1575043003166,37,40.38,36,16.42,61
1575043003831,37,40.36,36,16.53,61
1575043004630,37,40.38,36,16.7,52
1575043005465,37,40.37,37,16.53,50
1575043006275,37,40.4,36,16.31,48
1575043007081,37,40.37,36,17.14,59
1575043007905,37,40.37,36,16.75,55
1575043008707,37,40.38,36,16.53,46
1575043009521,37,40.37,36,16.36,57
1575043010336,37,40.37,37,16.36,47
1575043011162,37,40.37,36,16.75,50
1575043011949,37,40.36,36,16.25,51
1575043012763,37,40.37,36,16.03,49
1575043013580,37,40.36,36,16.7,47
1575043014382,37,40.35,36,16.36,62
1575043015189,37,40.34,36,16.86,58
1575043015989,37,40.36,36,16.97,62
1575043016802,37,40.36,36,16.42,53
1575043017807,37,40.36,36,16.53,58
1575043018766,37,40.34,37,16.08,54
1575043019435,37,40.36,36,16.31,50
1575043020243,37,40.35,36,16.42,57
1575043021054,37,40.34,35,16.36,58
1575043021900,37,40.33,34,16.59,53
1575043022678,37,40.33,35,16.47,45
1575043023494,37,40.34,36,16.2,73
1575043024310,37,40.33,36,16.31,67
1575043025014,37,40.34,36,16.36,56
1575043025939,37,40.35,36,16.2,50
1575043026745,37,40.33,37,17.03,46
1575043027553,37,40.33,36,16.7,56
1575043028362,37,40.35,35,16.59,48
1575043029170,37,40.34,35,16.31,46
1575043029976,37,40.33,35,16.42,47
1575043030790,37,40.33,35,16.36,47
1575043031617,37,40.34,36,16.75,47
1575043032432,37,40.32,35,16.2,47
1575043033230,37,40.34,35,16.47,60
1575043034036,37,40.31,35,16.47,57
1575043034865,37,40.31,35,16.47,49
1575043035662,37,40.31,36,16.25,66
1575043036469,37,40.31,35,16.97,59
1575043037279,37,40.3,35,16.42,47
1575043038091,37,40.32,35,16.31,56
1575043038908,37,40.31,36,16.59,47
1575043039721,37,40.32,35,16.14,59
1575043040593,37,40.3,35,16.03,50
1575043041338,37,40.3,35,16.03,50
1575043042157,37,40.3,36,16.53,47
1575043042986,37,40.3,36,16.25,50
1575043043800,37,40.3,36,15.92,47
1575043044595,37,40.3,36,16.2,47
1575043045410,37,40.28,36,16.2,46
1575043046222,37,40.3,36,16.2,46
1575043047026,37,40.3,37,16.2,46
1575043047834,37,40.3,36,16.2,59
1575043048643,37,40.31,37,16.25,48
1575043049470,37,40.3,36,15.7,56
1575043050265,37,40.31,36,16.2,54
1575043051077,37,40.28,36,15.81,52
1575043051909,37,40.29,35,16.36,76
1575043052896,37,40.28,36,16.2,69
1575043053718,37,40.28,36,16.42,73
1575043054457,37,40.28,36,16.42,68
1575043055318,37,40.29,36,16.08,60
1575043056227,37,40.3,36,15.81,65
1575043056945,37,40.29,36,16.2,67
1575043057762,37,40.29,36,16.36,54
1575043058587,37,40.28,36,16.2,77
1575043059297,37,40.28,36,16.03,75
1575043060210,37,40.26,36,16.42,63
1575043061014,37,40.28,35,16.25,66
1575043062203,37,40.28,36,16.2,77
1575043062248,37,40.28,36,16.2,77
1575043062511,37,40.28,36,16.64,80
1575043063336,37,40.26,36,16.31,78
1575043064150,37,40.26,36,16.2,78
1575043064961,37,40.26,36,16.03,75
1575043065783,37,40.26,37,16.42,77
1575043066616,37,40.26,35,15.97,75
1575043067414,37,40.26,36,15.75,63
1575043068433,37,40.26,36,16.03,57
1575043068481,37,40.26,36,16.03,57
1575043069043,37,40.25,36,16.08,75
1575043070045,37,40.28,36,15.97,65
1575043070853,37,40.25,36,16.2,48
1575043071760,37,40.26,36,16.08,60
1575043071804,37,40.26,36,16.08,60
1575043072485,37,40.26,36,15.86,63
1575043073292,37,40.26,36,15.97,62
1575043074132,37,40.24,36,16.36,72
1575043074812,37,40.24,36,16.03,50
1575043075732,37,40.24,36,16.31,48
1575043076401,37,40.23,37,16.47,47
1575043077350,37,40.26,37,15.58,72
1575043078020,37,40.23,36,16.08,58
1575043078974,37,40.23,36,16.08,63
1575043079772,37,40.25,36,15.86,47
1575043080575,37,40.24,36,15.97,50
1575043081385,37,40.24,36,16.25,49
1575043082194,37,40.24,37,15.86,72
1575043083019,37,40.24,36,16.08,65
1575043083828,37,40.24,36,16.08,77
1575043084635,37,40.24,36,16.14,78
1575043085453,37,40.24,37,16.14,63
1575043086272,37,40.25,36,16.03,54
1575043087085,37,40.24,36,15.97,48
1575043087894,37,40.21,36,16.14,48
1575043088693,37,40.25,36,16.25,47
1575043089506,37,40.22,36,16.25,49
1575043090305,37,40.25,36,16.2,46
1575043091107,37,40.24,36,15.97,47
1575043091914,37,40.22,36,16.03,47
1575043092738,37,40.23,36,16.2,46
1575043093540,37,40.21,36,16.2,47
1575043094354,37,40.22,36,15.58,47
1575043095158,37,40.23,36,16.14,48
1575043095963,37,40.23,36,15.86,47
1575043096963,37,40.22,37,15.92,48
1575043097778,37,40.22,36,16.08,60
1575043098604,37,40.22,36,16.31,48
1575043099425,37,40.22,36,16.42,48
1575043100225,37,40.24,36,16.08,50
1575043101025,37,40.22,36,16.08,54
1575043101844,37,40.2,35,15.81,48
1575043102668,37,40.21,35,15.86,61
1575043103649,37,40.21,36,15.92,58
1575043104317,37,40.21,36,16.14,66
1575043105135,37,40.22,36,16.64,48
1575043105961,37,40.21,36,15.64,47
1575043106860,37,40.22,36,15.58,47
1575043107559,37,40.2,36,16.25,60
1575043108369,37,40.22,36,16.03,48
1575043109184,37,40.22,36,16.31,46
1575043110028,37,40.22,36,15.58,47
1575043110818,37,40.22,36,15.58,47
1575043111634,37,40.22,36,16.03,54
1575043112449,37,40.2,36,15.81,47
1575043113257,37,40.21,36,15.64,60
1575043113304,37,40.21,36,15.64,60
1575043114091,37,40.21,36,16.03,47
1575043114905,37,40.22,36,16.03,46
1575043115718,37,40.21,36,16.08,47
1575043116576,37,40.19,36,16.03,66
1575043117349,37,40.22,36,15.86,61
1575043118138,37,40.19,36,16.14,54
1575043118956,37,40.21,36,16.08,55
1575043119774,37,40.21,36,15.58,47
1575043120573,37,40.21,36,16.2,55
1575043121379,37,40.21,36,15.86,49
1575043122204,37,40.18,36,15.92,53
1575043123025,37,40.21,36,15.47,47
1575043123830,37,40.2,36,15.7,47
1575043124635,37,40.21,36,15.86,47
1575043125470,37,40.21,36,15.42,47
1575043126263,37,40.19,35,16.03,48
1575043127073,37,40.21,35,15.92,47
1575043127882,37,40.18,35,15.64,47
1575043128681,37,40.21,35,15.64,46
1575043129504,37,40.18,35,15.7,46
1575043130315,37,40.2,35,15.86,46
1575043131113,37,40.21,35,16.2,47
1575043131920,37,40.18,35,15.7,46
1575043132740,37,40.18,36,15.81,48
1575043133558,37,40.19,35,15.75,46
1575043134359,37,40.18,35,16.14,47
1575043135187,37,40.19,35,15.86,47
1575043136009,37,40.18,35,15.92,49
1575043136810,37,40.17,36,15.42,46
1575043137617,37,40.2,36,15.7,57
1575043138438,37,40.17,35,15.75,51
1575043139267,37,40.18,36,16.14,46
1575043140062,37,40.18,35,16.08,47
1575043140869,37,40.17,35,15.42,48
1575043141706,37,40.17,35,15.86,48
1575043142507,37,40.19,36,15.75,54
1575043143311,37,40.19,36,15.75,56
1575043144117,37,40.2,35,15.92,47
1575043145338,37,40.18,35,15.7,63
1575043145390,37,40.18,35,15.7,63
1575043145756,37,40.17,36,15.86,62
1575043146748,37,40.2,36,15.92,51
1575043147549,37,40.19,36,15.75,61
1575043148463,37,40.17,36,15.75,58
1575043149162,37,40.17,36,15.58,47
1575043149969,37,40.17,36,15.53,47
1575043150787,37,40.18,36,15.64,47
1575043151666,37,40.18,36,15.47,48
1575043152394,37,40.19,36,15.86,46
1575043153204,37,40.17,35,15.58,48
1575043154005,37,40.17,35,15.75,46
1575043154868,37,40.18,35,15.47,48
1575043155618,37,40.17,35,15.92,46
1575043156441,37,40.15,35,15.75,47
1575043157246,37,40.18,35,15.7,47
1575043158135,37,40.17,35,15.36,47
1575043158860,37,40.18,35,15.58,63
1575043159658,37,40.17,35,15.7,51
1575043160472,37,40.17,36,16.14,47
1575043161286,37,40.17,35,15.81,64
1575043162099,37,40.16,36,15.75,49
1575043162897,37,40.17,36,14.97,48
1575043163699,37,40.18,36,15.47,70
1575043164719,37,40.17,35,15.42,63
1575043165329,37,40.18,36,15.64,57
1575043166334,37,40.17,35,15.36,58
1575043167139,37,40.17,35,15.42,60
1575043168562,37,40.18,35,15.47,56
1575043168614,37,40.18,35,15.47,56
1575043168784,37,40.16,35,15.64,65
1575043169605,37,40.18,35,16.25,64
1575043170391,37,40.16,35,15.31,49
1575043171193,37,40.16,35,15.53,60
1575043172010,37,40.16,35,15.81,53
1575043172816,37,40.17,35,15.64,63
1575043173625,37,40.18,35,15.64,50
1575043174432,37,40.15,36,15.64,59
1575043175225,37,40.15,35,15.2,48
1575043176039,37,40.18,36,15.14,62
1575043176847,37,40.16,36,15.58,51
1575043177659,37,40.17,35,15.2,65
1575043178473,37,40.15,35,15.25,50
1575043179273,37,40.16,36,15.25,72
1575043180079,37,40.17,36,15.14,64
1575043180890,37,40.15,35,15.25,63
1575043181696,37,40.17,35,15.25,61
1575043182523,37,40.16,36,15.14,51
1575043183323,37,40.14,35,15.75,47
1575043184133,37,40.17,37,15.03,68
1575043184940,37,40.16,36,15.2,67
1575043185748,37,40.17,36,15.36,48
1575043186547,37,40.15,36,15.42,49
1575043187555,37,40.16,36,15.53,65
1575043188371,37,40.16,36,14.86,54
1575043189184,37,40.15,36,15.14,57
1575043190088,37,40.15,35,15.25,54
1575043190792,37,40.14,35,14.86,67
1575043191596,37,40.15,36,15.25,66
1575043192410,37,40.14,36,15.14,65
1575043193292,37,40.14,35,15.2,76
1575043194039,37,40.14,35,14.97,70
1575043194863,37,40.14,35,15.14,72
1575043195668,37,40.15,36,14.81,55
1575043196505,37,40.15,36,15.14,71
1575043197289,37,40.15,36,14.92,64
1575043198129,37,40.15,35,14.92,66
1575043198924,37,40.13,36,15.08,54
1575043200547,37,40.11,36,14.97,69
1575043200606,37,40.11,36,14.97,69
1575043201365,37,40.13,35,15.14,74
1575043202173,37,40.13,35,15.2,69
