"Time(s)","Humidity","Temperature","Light","IR Temperature","Noise"
1575133571109,33.5,41.38,0,29.76,51
1575133571909,33.5,41.38,0,29.6,51
1575133572781,33.5,41.38,0,29.43,51
1575133573526,33.5,41.39,0,29.71,50
1575133574314,33.5,41.39,0,29.37,51
1575133575132,33.5,41.39,0,29.54,51
1575133575907,33.5,41.39,0,29.6,51
1575133576711,33.5,41.38,0,29.54,51
1575133577588,33.5,41.4,0,29.76,51
1575133578343,33.5,41.4,0,29.71,51
1575133579329,33.5,41.41,0,29.71,50
1575133580146,33.5,41.4,0,29.37,51
1575133580910,33.5,41.39,0,29.54,51
1575133581748,33.5,41.42,0,29.54,51
1575133582516,33.5,41.4,0,29.76,51
1575133584116,33.5,41.43,0,29.32,51
1575133584945,33.5,41.44,0,29.6,51
1575133585711,33.5,41.43,0,29.71,51
1575133586515,33.5,41.43,0,29.87,51
1575133587310,33.5,41.44,0,29.71,51
1575133588173,33.5,41.46,0,29.65,51
1575133589113,33.5,41.46,0,29.65,51
1575133589910,33.5,41.46,0,29.71,51
1575133590742,33.5,41.46,0,29.48,51
1575133591514,33.5,41.46,0,29.82,51
1575133592313,33.5,41.48,0,29.43,51
1575133593140,33.5,41.46,0,29.93,51
1575133593912,33.5,41.47,0,29.65,51
1575133594709,33.5,41.47,0,29.71,51
1575133595514,33.5,41.47,0,29.48,51
1575133596316,33.5,41.47,0,29.87,51
1575133597134,33.5,41.49,0,29.82,51
1575133597990,33,41.48,0,29.71,50
1575133598759,33,41.48,0,29.6,51
1575133599710,33,41.49,0,29.93,51
1575133600517,33,41.49,0,29.65,51
1575133601311,33,41.51,0,39.96,51
1575133602110,33,41.51,0,29.65,51
1575133602932,33,41.51,0,29.99,51
1575133603717,33,41.5,0,29.65,51
1575133604527,33,41.51,0,40.1,51
1575133605330,33,41.53,0,40.1,51
1575133606117,33,41.52,0,29.65,51
1575133606916,33,41.54,0,29.99,51
1575133607804,33,41.52,0,29.93,51
1575133608560,33,41.53,0,29.82,50
1575133609514,33,41.52,0,29.37,51
1575133610311,33,41.54,0,29.43,51
1575133611112,33,41.55,0,29.71,51
1575133611988,33,41.54,0,29.54,51
1575133612712,33,41.54,0,29.87,51
1575133613517,33,41.53,0,29.93,50
1575133614321,33,41.55,0,40.1,51
1575133615108,33,41.55,0,29.99,51
1575133615915,33,41.56,0,29.87,51
1575133616722,33,41.55,0,29.54,51
1575133617514,33,41.56,0,29.65,50
1575133618312,33,41.58,0,29.65,51
1575133619109,33,41.55,0,29.93,51
1575133620146,33,41.56,0,29.82,51
1575133620920,33,41.56,0,29.43,51
1575133621749,33,41.59,0,29.48,51
1575133622512,33,41.57,0,29.82,51
1575133623333,33,41.58,0,29.76,51
1575133624119,33,41.57,0,29.82,51
1575133624912,33,41.59,0,29.87,51
1575133625710,33,41.61,0,29.65,51
1575133626540,33,41.58,0,29.65,51
1575133627320,33,41.58,0,29.65,51
1575133628125,33,41.61,0,29.32,51
1575133628908,33,41.58,0,40.1,51
1575133629733,33,41.58,0,29.99,51
1575133630524,33,41.59,0,39.96,51
1575133631509,33,41.62,0,29.93,52
1575133632309,33,41.62,0,29.93,51
1575133634722,33,41.63,0,29.43,51
1575133635517,33,41.64,0,29.76,51
1575133636308,33,41.64,0,39.96,51
1575133637118,33,41.64,0,29.93,51
1575133637929,33,41.62,0,29.93,51
1575133638712,33,41.63,0,40.47,51
1575133639509,33,41.64,0,39.96,51
1575133640312,33,41.63,0,39.96,51
1575133641307,33,41.64,0,40.03,51
1575133642109,33,41.65,0,29.82,51
1575133642754,33,41.64,0,39.96,51
1575133644516,33,41.67,0,40.4,51
1575133645318,33,41.66,0,40.4,51
1575133646109,33,41.65,0,40.25,51
1575133646995,33,41.65,0,40.25,51
1575133647726,33,41.66,0,29.99,51
1575133648518,33,41.66,0,40.33,51
1575133649314,33,41.67,0,40.33,51
1575133650109,33,41.67,0,40.4,50
1575133650910,33,41.68,0,40.18,51
1575133651772,33,41.68,0,29.99,51
1575133652712,33,41.67,0,29.93,51
1575133653511,33,41.69,0,29.99,51
1575133654314,33,41.69,0,40.1,51
1575133655107,33,41.7,0,40.25,51
1575133655927,33,41.7,0,29.93,51
1575133656771,33,41.7,0,40.1,50
1575133657542,32.5,41.71,0,40.1,51
1575133658324,32.5,41.71,0,40.33,51
1575133659111,32.5,41.7,0,40.18,51
1575133659922,32.5,41.71,0,40.47,51
1575133660712,32.5,41.7,0,29.99,51
1575133661513,32.5,41.72,0,40.25,51
1575133662370,32.5,41.72,0,40.33,51
1575133663325,32.5,41.71,0,29.99,50
1575133664122,32.5,41.73,0,40.55,50
1575133664944,32.5,41.73,0,40.33,51
1575133665716,32.5,41.73,0,29.99,51
1575133666515,32.5,41.75,0,40.7,51
1575133667310,32.5,41.75,0,40.03,51
1575133668922,32.5,41.76,0,39.96,51
1575133669713,32.5,41.75,0,40.33,51
1575133670516,32.5,41.75,0,29.87,51
1575133671333,32.5,41.76,0,40.55,51
1575133672113,32.5,41.76,0,40.4,51
1575133672997,32.5,41.78,0,40.1,51
1575133673922,32.5,41.77,0,40.03,50
1575133675513,32.5,41.78,0,40.77,50
1575133676310,32.5,41.78,0,40.47,51
1575133677113,32.5,41.79,0,40.7,51
1575133677976,32.5,41.78,0,40.25,51
1575133678739,32.5,41.77,0,39.96,51
1575133679510,32.5,41.8,0,40.55,51
1575133680319,32.5,41.78,0,39.96,51
1575133681118,32.5,41.78,0,40.55,55
1575133681916,32.5,41.8,0,40.4,51
1575133682711,32.5,41.78,0,40.25,50
1575133684518,32.5,41.8,0,40.4,50
1575133685320,32.5,41.8,0,40.03,51
1575133686118,32.5,41.83,0,40.62,50
1575133686909,32.5,41.81,0,40.47,51
1575133687711,32.5,41.8,0,40.77,50
1575133688548,32.5,41.84,0,40.25,50
1575133689313,32.5,41.81,0,40.7,51
1575133690119,32.5,41.81,0,40.47,51
1575133690913,32.5,41.83,0,40.18,51
1575133691715,32.5,41.82,0,40.47,51
1575133692508,32.5,41.84,0,40.1,51
1575133693305,32.5,41.83,0,40.33,51
1575133694145,32.5,41.84,0,40.25,50
1575133695109,32.5,41.85,0,40.7,50
1575133695913,32.5,41.85,0,40.84,51
1575133697509,32.5,41.85,0,40.25,51
1575133698310,32.5,41.87,0,40.47,51
1575133699154,32.5,41.86,0,40.55,51
1575133700089,32.5,41.86,0,40.55,51
1575133700709,32.5,41.86,0,39.96,51
1575133701510,32.5,41.86,0,40.18,51
1575133702309,32.5,41.86,0,40.77,50
1575133704909,32.5,41.88,0,40.33,51
