"Time(s)","Humidity","Temperature","Light","IR Temperature","Noise"
1575140493357,40.5,34.61,0,59.11,46
1575140494159,40.5,34.61,0,59.11,47
1575140494961,40.5,34.61,0,58.37,46
1575140495758,40.5,34.63,0,58.89,47
1575140496554,40.5,34.63,0,58.52,48
1575140497356,40.5,34.63,0,58.67,47
1575140498157,40.5,34.66,0,58.81,46
1575140498965,40,34.65,0,59.11,46
1575140499757,40,34.67,0,59.33,47
1575140500558,40,34.66,0,58.81,47
1575140501359,40,34.67,0,58.89,45
1575140502358,40,34.68,0,59.18,46
1575140503157,40,34.67,0,59.11,46
1575140503957,40,34.69,0,58.89,47
1575140504757,40,34.71,0,59.7,46
1575140505560,40,34.71,0,58.81,47
1575140506374,40,34.71,0,58.52,46
1575140507157,40,34.71,0,59.18,47
1575140507957,40,34.72,0,59.18,47
